path,text
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042l\g06-042l-03.png,"on the point of death , the new German curative method"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042l\g06-042l-04.png,known as homoeopathy had been brought to his notice .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042m\g06-042m-00.png,"Nor is this to be wondered at , for even today ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042m\g06-042m-01.png,"in the 1960s , no cure has been found for the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042m\g06-042m-02.png,"6tic douloureux . As early as 1830 , when"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042m\g06-042m-03.png,Anglesey believed himself to be on the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042m\g06-042m-04.png,"point of death , the new German curative"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042m\g06-042m-05.png,method known as homoeopathy had
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042m\g06-042m-06.png,been brought to his notice .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042n\g06-042n-00.png,"Nor is this to be wondered at , for even"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042n\g06-042n-01.png,"today , in the 1960s , no cure has been"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042n\g06-042n-02.png,found for the 6tic douloureux . As early
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042n\g06-042n-03.png,"as 1830 , when Anglesey believed himself"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042n\g06-042n-05.png,German curative method known as
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042n\g06-042n-06.png,homoeopathy had been brought to his
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042o\g06-042o-00.png,"Nor is this to be wondered at , for even"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042o\g06-042o-01.png,"today , in the 1960s , no cure has been"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042o\g06-042o-04.png,"self to be on the point of death ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042o\g06-042o-05.png,the new German curative method
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042o\g06-042o-06.png,known as homoeopathy had been
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042o\g06-042o-07.png,brought to his notice .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042p\g06-042p-00.png,"Nor is this to be wondered at , for even today , in the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042p\g06-042p-01.png,"1960s , no cure has been found for the 6tic douloureux ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042p\g06-042p-02.png,"As early as 1830 , when Anglesey believed himself to"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042p\g06-042p-03.png,"be on the point of death , the new German curative"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042p\g06-042p-04.png,method known as homoeopathy had been brought
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042p\g06-042p-05.png,to his notice .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042r\g06-042r-00.png,"Nor is this to be wondered at , for even today , in"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042r\g06-042r-01.png,"the 1960s , no cure has been found for the 6tic"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042r\g06-042r-02.png,"douloureux . As early as 1830 , when Anglesey believed"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042r\g06-042r-04.png,German curative method known as homoeopathy
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042r\g06-042r-05.png,had been brought to his notice .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045a\g06-045a-00.png,"In April of that year his first wife's brother-in-law ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045a\g06-045a-01.png,"the diplomatist Lord Ponsonby , had written to"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045a\g06-045a-02.png,"advise Anglesey to give the system a trial , adding"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045a\g06-045a-03.png,that it was being cultivated with extraordinary
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045a\g06-045a-04.png,"success in France and Italy , and that he"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045a\g06-045a-05.png,himself was being treated under a doctor who
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045a\g06-045a-06.png,"had studied under its founder , the aged"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045a\g06-045a-07.png,Dr. Samuel Hahnemann .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045b\g06-045b-00.png,In April of that year his first wife's
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045b\g06-045b-01.png,"brother-in-law , the diplomatist Lord"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045b\g06-045b-02.png,"Ponsonby , had written to advise Anglesey to"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045b\g06-045b-03.png,"give the system a trial , adding that it"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045b\g06-045b-04.png,was being cultivated with extraordinary
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045b\g06-045b-05.png,"success in France and Italy , and that"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045b\g06-045b-06.png,he himself was being treated under a
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045b\g06-045b-07.png,doctor who had studied under its
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045b\g06-045b-08.png,"founder , the aged Dr. Samuel"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045b\g06-045b-09.png,Hahnemann .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045c\g06-045c-01.png,"the diplomatist Lord Ponsonby , had written to advise"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045c\g06-045c-02.png,"Anglesey to give the system a trial , adding that"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045c\g06-045c-03.png,it was being cultivated with extraordinary success in
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045c\g06-045c-04.png,"France and Italy , and that he himself was being"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045c\g06-045c-05.png,treated under a doctor who had studied under
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045c\g06-045c-06.png,"its founder , the aged Dr. Samuel Hahnemann ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045d\g06-045d-01.png,"diplomatist Lord Ponsonby , had written to advise Anglesey"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045d\g06-045d-02.png,"to give the system a trial , adding that it was being"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045d\g06-045d-03.png,"cultivated with extraordinary success in France and Italy ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045d\g06-045d-04.png,and that he himself was being treated under a doctor
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045d\g06-045d-05.png,"who had studied under its founder , the aged Dr. Samuel"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045d\g06-045d-06.png,Hahnemann .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045e\g06-045e-02.png,"to give the system a trial , adding that it was being"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045e\g06-045e-03.png,"cultivated with extraordinary success in France and Italy ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045e\g06-045e-04.png,and that he himself was being treated under a doctor
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045e\g06-045e-05.png,"who had studied under its founder , the aged Dr. Samuel"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045e\g06-045e-06.png,Hahnemann .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045f\g06-045f-00.png,"In April of that year his first wife's brother-in-law , the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045f\g06-045f-01.png,"diplomatist Lord Ponsonby , had written to advise Anglesey to give the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045f\g06-045f-02.png,"system a trial , adding that it was being cultivated with extraordinary"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045f\g06-045f-04.png,"under a doctor who had studied under its founder , the aged Dr."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045f\g06-045f-05.png,Samuel Hahnemann .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045g\g06-045g-00.png,"In April of that year his first wife's brother-in-law , the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045g\g06-045g-01.png,"diplomatist Lord Ponsonby , had written to advise Anglesey"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045g\g06-045g-02.png,"to give the system a trial , adding that it was being cultivated"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045g\g06-045g-03.png,"with extraordinary success in France and Italy , and that he"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045g\g06-045g-04.png,himself was being treated under a doctor who had studied
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045g\g06-045g-05.png,"under its founder , the aged Dr. Samuel Hahnemann ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045h\g06-045h-01.png,"the diplomatist Lord Ponsonby , had written to"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045h\g06-045h-03.png,that it was being cultivated with extraordinary
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045h\g06-045h-05.png,himself was being treated under a doctor who
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045h\g06-045h-06.png,"had studied under its founder , the aged"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045h\g06-045h-07.png,Dr. Samuel Hahnemann .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045i\g06-045i-00.png,"In April of that year his first wife's brother-in-law ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045i\g06-045i-01.png,"the diplomatist Lord Ponsonby , had written to advise"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045i\g06-045i-02.png,"Anglesey to give the system a trial , adding that it was"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045i\g06-045i-03.png,being cultivated with extraordinary success in France and
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045i\g06-045i-04.png,"Italy , and that he himself was being treated under a"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045i\g06-045i-05.png,"doctor who had studied under its founder , the aged"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045j\g06-045j-00.png,In April of that year his first wife's brother-
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045j\g06-045j-01.png,"in-law , the diplomatist Lord Ponsonby , had"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045j\g06-045j-02.png,written to advise Anglesey to give the system
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045j\g06-045j-03.png,"a trial , adding that it was being cultivated"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045j\g06-045j-04.png,with extraordinary success in France and
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045j\g06-045j-05.png,"Italy , and that he himself was being"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045j\g06-045j-06.png,treated under a doctor who had studied
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045j\g06-045j-07.png,"under its founder , the aged Dr. Samuel"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045j\g06-045j-08.png,Hahnemann .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045k\g06-045k-01.png,"the diplomatist Lord Ponsonby , had written to advise"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045k\g06-045k-02.png,"Anglesey to give the system a trial , adding that it"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045k\g06-045k-03.png,was being cultivated with extraordinary success in
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045k\g06-045k-04.png,"France and Italy , and that he himself was being"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045k\g06-045k-05.png,treated under a doctor who had studied under
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045k\g06-045k-06.png,"its founder , the aged Dr. Samuel Hahnemann ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045l\g06-045l-00.png,"In April of that year his first wife's brother-in-law , the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045l\g06-045l-01.png,"diplomatist Lord Ponsonby , had written to advise Anglesey"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045l\g06-045l-02.png,"to give the system a trial , adding that it was being"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045l\g06-045l-03.png,cultivated with extraordinary success in France and
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045l\g06-045l-04.png,"Italy , and that he himself was being treated under a"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045l\g06-045l-05.png,"doctor who had studied under its founder , the aged"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045l\g06-045l-06.png,Dr. Samuel Hahnemann .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045m\g06-045m-00.png,In April of that year his first wife's
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045m\g06-045m-01.png,"brother-in-law , the diplomatist Lord Ponsonby ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045m\g06-045m-02.png,had written to advise Anglesey to give the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045m\g06-045m-03.png,"system a trial , adding that it was being"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045m\g06-045m-04.png,cultivated with extraordinary success in
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045m\g06-045m-05.png,"France and Italy , and that he himself was"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045m\g06-045m-06.png,being treated under a doctor who had
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045m\g06-045m-07.png,"studied under its founder , the aged"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045m\g06-045m-08.png,Dr. Samuel Hahnemann .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045n\g06-045n-00.png,In April of that year his first wife's
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045n\g06-045n-01.png,"brother-in-law , the diplomatist Lord"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045n\g06-045n-02.png,"Ponsonby , had written to advise Angle-"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045n\g06-045n-03.png,"sey to give the system a trial , adding"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045n\g06-045n-04.png,that it was being cultivated with
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045n\g06-045n-05.png,extraordinary success in France and
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045n\g06-045n-06.png,"Italy , and that he himself was being"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045n\g06-045n-07.png,treated under a doctor who had
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045n\g06-045n-08.png,"studied under its founder , the aged"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045n\g06-045n-09.png,Dr. Samuel Hahnemann .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045o\g06-045o-00.png,In April of that year his first wife's bro-
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045o\g06-045o-01.png,"ther-in-law , the diplomatist Lord Pon-"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045o\g06-045o-02.png,"sonby , had written to advise Anglesey"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045o\g06-045o-03.png,"to give the system a trial , adding that it"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045o\g06-045o-04.png,was being cultivated with extraordinary
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-045o\g06-045o-05.png,"success in France and Italy , and that"
